"","X","SurveyID","SurveyName","Surveyyear","Season","Description","ID","Intid","Rand","Firingorder","Strat","Stratname","Stratmoose","StratTracks","Strathab","Selected","Counted","UnitID","GMU","AreaMi","centrlat","centrlon","BULL_30_40","BULL_30_50","BULL_41_50","BULL_GT_50","BULL_GTE_50","BULL_LT_30","CALF","COW_W_0","COW_W_1","COW_W_2","COW_W_3","LG_BULL","MED_BULL","UNKNOWN","YBULL_ALL","YBULL_GTSF","YBULL_SF","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","xcoords","ycoords"
"12536",22055,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6324-14135",135,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6324-14135","20E",5.972,63.4167,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,686.375,134.29051155757,88.7290442473078
"12537",22105,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6302-14105",4,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6302-14105","20E",6.047,63.05,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,719.2667,160.057276384515,48.2702376403287
"12538",22122,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6338-14240",313,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6338-14240","20E",5.924,63.65,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,700.6667,80.3312325088238,114.539028812823
"12539",22127,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6408-14155",696,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6408-14155","20E",5.819,64.15,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,968.2143,117.100518318064,170.286324890769
"12540",22133,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6348-14120",431,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6348-14120","20E",5.888,63.8167,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1255.8,146.067174066015,133.469527436764
"12541",22147,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6344-14120",375,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6344-14120","20E",5.902,63.75,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,895.8125,146.184945913291,126.0376984493
"12542",22180,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6310-14120",22,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6310-14120","20E",6.02,63.1833,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,921.875,147.182778921174,62.8977597291023
"12543",22194,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6404-14340",667,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6404-14340","20E",5.833,64.0833,-143.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,934.625,31.8093084480084,163.451542265684
"12544",22225,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6340-14155",330,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6340-14155","20E",5.916,63.6833,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,658.6,117.449987589515,118.280779327626
"12545",22288,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6358-14300",584,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6358-14300","20E",5.854,63.9833,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,954.3333,64.2008119324095,151.804143304993
"12546",22306,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6416-14205",782,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6416-14205","20E",5.791,64.2833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,950.7333,108.929198967436,185.097070617559
"12547",22357,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6408-14230",703,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6408-14230","20E",5.819,64.15,-142.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1054.6666,88.7171875633479,170.225261229212
"12548",22467,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6406-14235",679,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6406-14235","20E",5.826,64.1167,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1190.4,84.6506361138404,166.526902917333
"12549",22468,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6314-14140",51,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6314-14140","20E",6.006,63.25,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,715.625,130.328051126012,70.1084797980543
"12550",22494,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6332-14205",225,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6332-14205","20E",5.944,63.55,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,846.2667,109.264766143045,103.382747383009
"12551",22537,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6406-14155",671,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6406-14155","20E",5.826,64.1167,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,803.5,117.125500479025,166.575510464096
"12552",22961,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6352-14240",508,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6352-14240","20E",5.875,63.8833,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,745.25,80.4620139166353,140.535877913669
"12553",23061,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6352-14305",513,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6352-14305","20E",5.875,63.8833,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,718.7857,59.9950751390346,140.70577432452
"12554",23066,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6354-14300",534,NA,NA,"L","LOW",NA,NA,NA,NA,1,"6354-14300","20E",5.868,63.9167,-143.0417,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,"11/22/2019",39,NA,734.125,64.1246195597141,144.382874244042
"12555",23186,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6318-14220",90,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6318-14220","20E",5.992,63.3167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,751.0667,96.8448325971686,77.3602858749945
"12556",23383,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6414-14220",764,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6414-14220","20E",5.8,64.25,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1193.5294,96.8253399041609,181.360052011304
"12557",23426,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6406-14310",686,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6406-14310","20E",5.826,64.1167,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1108.3334,56.2388776842972,166.763218840515
"12558",23480,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6330-14240",207,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6330-14240","20E",5.951,63.5167,-142.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,734.6,80.2566283656423,99.6856626932928
"12559",23495,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6338-14155",304,NA,NA,"L","LOW",NA,NA,NA,NA,1,"6338-14155","20E",5.924,63.65,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/22/2019",40,NA,616.0667,117.474868633383,114.570207370743
"12560",23504,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6354-14250",532,NA,NA,"H","HIGH",NA,NA,NA,NA,1,"6354-14250","20E",5.868,63.9167,-142.875,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,17,8,8,0,9,"11/22/2019",45,NA,710.8666,72.3026270477799,144.309622877205
"12561",23570,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6320-14130",98,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6320-14130","20E",5.986,63.35,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,843.7333,138.547563907844,81.3495851276182
"12562",23650,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6406-14340",692,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6406-14340","20E",5.826,64.1167,-143.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1016.25,31.8865231827751,167.172935489842
"12563",23682,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6426-14305",843,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6426-14305","20E",5.756,64.45,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1097.8823,60.7272466005842,203.854617867159
"12564",23748,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6420-14250",812,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6420-14250","20E",5.777,64.35,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,764.8125,72.6727074752411,192.594535594651
"12565",24034,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6330-14150",197,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6330-14150","20E",5.951,63.5167,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,754.125,121.719089081102,99.7474040795788
"12566",24082,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6336-14250",288,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6336-14250","20E",5.93,63.6167,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,752,72.0472108106526,110.8807452862
"12567",24172,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6334-14125",244,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6334-14125","20E",5.937,63.5833,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,937.647,142.344226070142,107.401276677889
"12568",24291,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6340-14220",335,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6340-14220","20E",5.916,63.6833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,816,96.8371948467914,118.209731124164
"12569",24312,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6416-14305",794,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6416-14305","20E",5.791,64.2833,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1216.4667,60.5115022685999,185.278296387011
"12570",24372,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6336-14115",269,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6336-14115","20E",5.93,63.6167,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,809.125,150.54995680858,111.253428109785
"12571",24511,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6332-14155",223,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6332-14155","20E",5.944,63.55,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,682.9333,117.549542702261,103.427453383772
"12572",24557,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6332-14250",234,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6332-14250","20E",5.944,63.55,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,771.625,71.9905145082342,103.448583037975
"12573",24569,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6354-14155",521,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6354-14155","20E",5.868,63.9167,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,700.5,117.275392554335,144.288699144457
"12574",24598,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6322-14120",114,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6322-14120","20E",5.978,63.3833,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,755.9333,146.831195423957,85.180568734603
"12575",24730,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6310-14130",24,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6310-14130","20E",6.02,63.1833,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,795.3125,138.792298853691,62.7763854571404
"12576",24735,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6330-14100",187,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6330-14100","20E",5.951,63.5167,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,775.2,163.178305588413,100.348899188957
"12577",24751,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6404-14345",668,NA,NA,"H","HIGH",NA,NA,NA,NA,1,"6404-14345","20E",5.833,64.0833,-143.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/17/2019",40,NA,1029.7142,27.7427260311662,163.538570828591
"12578",24791,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6330-14200",199,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6330-14200","20E",5.951,63.5167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,702.1429,113.424697226595,99.6918651717063
"12579",24865,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6346-14225",415,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6346-14225","20E",5.895,63.7833,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,743.2941,92.7290316112134,129.354792035081
"12580",24900,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6410-14310",732,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6410-14310","20E",5.812,64.1833,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1010.75,56.3346230049627,174.184521120646
"12581",25148,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6332-14200",224,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6332-14200","20E",5.944,63.55,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,722.8235,113.404680435567,103.402389297307
"12582",25295,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6416-14340",801,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6416-14340","20E",5.791,64.2833,-143.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1406.125,32.2720029283069,185.735579975968
"12583",25321,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6304-14105",7,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6304-14105","20E",6.04,63.0833,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,626.8,159.984417301864,51.9800241646711
"12584",25454,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6342-14215",360,NA,NA,"L","LOW",NA,NA,NA,NA,1,"6342-14215","20E",5.909,63.7167,-142.2917,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,7,7,0,3,"11/22/2019",44,NA,936.5333,100.952249458706,121.93498014437
"12585",25523,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6318-14105",75,NA,NA,"H","HIGH",NA,NA,NA,NA,1,"6318-14105","20E",5.992,63.3167,-141.125,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,4,3,1,0,"11/23/2019",43,NA,802.4117,159.473135893407,77.9824255136596
"12586",25558,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6348-14325",456,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6348-14325","20E",5.888,63.8167,-143.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,899.6429,43.5007187592781,133.5172076429
"12587",25559,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6408-14210",699,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6408-14210","20E",5.819,64.15,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,853.7333,104.937681484073,170.228310993531
"12588",25585,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6418-14320",809,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6418-14320","20E",5.784,64.3167,-143.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1123.5,48.4656154054933,189.164329494612
"12589",25708,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6410-14245",727,NA,NA,"L","LOW",NA,NA,NA,NA,1,"6410-14245","20E",5.812,64.1833,-142.7917,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,5,4,3,1,1,"11/19/2019",33,NA,1096.4667,76.577928371825,173.989539989364
"12590",25736,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6336-14100",266,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6336-14100","20E",5.93,63.6167,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,585.4667,162.94402555517,111.489935360341
"12591",25770,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6316-14135",64,NA,NA,"H","HIGH",NA,NA,NA,NA,1,"6316-14135","20E",5.999,63.2833,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/16/2019",38,NA,699,134.467188877128,73.8656733568851
"12592",25771,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6402-14345",643,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6402-14345","20E",5.84,64.05,-143.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1036.75,27.6609067782527,159.828415268878
"12593",25794,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6356-14150",545,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6356-14150","20E",5.861,63.95,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,731.9286,121.332198979347,148.029512502812
"12594",25812,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6344-14105",372,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6344-14105","20E",5.902,63.75,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1022.4,158.521142508171,126.257280070814
"12595",25839,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6340-14140",327,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6340-14140","20E",5.916,63.6833,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1048.4,129.816389655301,118.387898456831
"12596",25866,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6330-14235",206,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6330-14235","20E",5.951,63.5167,-142.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,728.6,84.4013772265882,99.6675537122814
"12597",25920,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6352-14230",506,NA,NA,"H","HIGH",NA,NA,NA,NA,NA,"6352-14230","20E",5.875,63.8833,-142.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,804.8571,88.6450402105402,140.505353143963
"12598",25956,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6336-14105",267,NA,NA,"L","LOW",NA,NA,NA,NA,1,"6336-14105","20E",5.93,63.6167,-141.125,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2,2,0,2,"11/26/2019",40,NA,754.4667,158.814400144392,111.405748302661
"12599",25957,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6404-14240",655,NA,NA,"H","HIGH",NA,NA,NA,NA,1,"6404-14240","20E",5.833,64.0833,-142.7083,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,11,8,8,0,3,"11/21/2019",42,NA,868.75,80.5743398264533,162.822753348388
"12600",26068,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6342-14255",368,NA,NA,"H","HIGH",NA,NA,NA,NA,1,"6342-14255","20E",5.909,63.7167,-142.9583,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,3,2,1,1,"11/23/2019",39,NA,883.3333,68.0166291617023,122.057663239983
"12601",26113,912,"20E TOK W_C_CORRIDOR",2019,"Fall","20E TAYLOR CORRIDOR AND WEST/CENTRAL SURVEY AREAS","6312-14135",36,NA,NA,"L","LOW",NA,NA,NA,NA,NA,"6312-14135","20E",6.013,63.2167,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,786.8125,134.555316477255,66.4452341510067
